"ID","game_date","team_abb_home","team_abb_away","pts_home","fgm_home","fga_home","fg_pct_home","fg3m_home","fg3a_home","fg3_pct_home","ftm_home","fta_home","ft_pct_home","dreb_home","oreb_home","reb_home","ast_home","stl_home","blk_home","tov_home","pf_home","pts_2nd_chance_home","pts_in_paint_home","fgm_away","fga_away","fg_pct_away","fg3m_away","fg3a_away","fg3_pct_away","ftm_away","fta_away","oreb_away","dreb_away","reb_away","ast_away","stl_away","blk_away","tov_away","pf_away","pts_away","pts_2nd_chance_away","ft_pct_away","pts_paint_away","wl_home","game_id"
"[411826,659809087]","","DET","PHI",111,44,87,0.506,8,23,0.348,15,18,0.348,33,10,43,25,9,2,23,20,,,46,94,0.833,11,37,0.297,20,23,14,30,44,24,12,5,14,17,123,,0.297,,"l",11645
"[411826,659809090]","","TOR","POR",117,40,91,0.44,12,31,0.387,25,29,0.387,28,13,41,26,12,8,10,28,,,34,76,0.862,9,30,0.3,28,37,10,32,42,19,5,4,24,24,105,,0.3,,"w",11646
"[411826,659809095]","","IND","CHA",116,38,87,0.43700000000000006,13,38,0.342,27,33,0.342,33,8,41,27,14,7,16,22,,,38,88,0.818,11,33,0.33299999999999996,24,27,13,36,49,25,8,4,18,26,111,,0.33299999999999996,,"w",11647
"[411826,659809097]","","MIA","BKN",101,38,92,0.413,13,35,0.371,12,17,0.371,25,16,41,22,8,4,12,17,,,39,76,0.706,12,33,0.364,12,15,6,34,40,22,8,8,19,21,102,,0.364,,"l",11648
"[411826,659809099]","","MEM","UTA",123,46,102,0.451,15,38,0.395,16,22,0.395,26,13,39,28,16,7,10,19,,,45,88,0.727,10,32,0.313,18,22,8,38,46,29,7,9,21,18,118,,0.313,,"w",11649
"[411826,659809102]","","HOU","MIN",96,38,89,0.42700000000000005,11,36,0.306,9,15,0.306,29,12,41,26,8,7,20,19,,,38,80,0.6,10,28,0.35700000000000004,18,22,9,35,44,23,8,4,19,18,104,,0.35700000000000004,,"l",11650
"[411826,659809104]","","OKC","DAL",120,46,95,0.484,12,28,0.429,16,20,0.429,35,13,48,27,5,8,8,26,,,31,73,0.8,14,39,0.359,33,42,8,31,39,21,3,1,13,19,109,,0.359,,"w",11651
"[411826,659809108]","","PHX","CLE",98,37,84,0.44,14,26,0.5379999999999999,10,11,0.5379999999999999,30,6,36,22,7,2,16,14,,,45,78,0.909,11,29,0.379,11,17,3,36,39,29,8,5,14,12,112,,0.379,,"l",11652
"[411826,659809109]","","LAC","ATL",108,37,95,0.389,10,30,0.33299999999999996,24,31,0.33299999999999996,38,21,59,25,6,5,11,19,,,44,89,0.774,8,26,0.308,16,20,7,36,43,22,7,9,9,18,112,,0.308,,"l",11653
"[411826,659809112]","","WAS","NOP",112,42,82,0.512,14,34,0.41200000000000003,14,18,0.41200000000000003,30,7,37,26,5,1,20,25,,,49,93,0.778,10,26,0.385,24,31,12,32,44,24,9,5,10,21,132,,0.385,,"l",11654
"[411826,659809114]","","BOS","CHI",107,38,87,0.43700000000000006,11,41,0.268,20,21,0.268,41,9,50,25,2,7,9,12,,,39,86,0.9520000000000001,12,35,0.34299999999999997,9,14,6,36,42,19,6,1,8,18,99,,0.34299999999999997,,"w",11655
"[411826,659809117]","","NYK","MIL",107,38,100,0.38,11,41,0.268,20,22,0.268,30,18,48,16,8,1,7,14,,,39,89,0.909,19,49,0.38799999999999996,14,18,12,36,48,27,3,5,14,17,111,,0.38799999999999996,,"l",11656
"[411826,659809119]","","MEM","SAS",121,45,91,0.495,11,26,0.423,20,35,0.423,39,11,50,26,9,7,14,15,,,44,97,0.5710000000000001,11,32,0.344,14,16,12,30,42,28,8,1,14,24,113,,0.344,,"w",11657
"[411826,659809121]","","DEN","LAL",122,46,99,0.465,15,42,0.35700000000000004,15,17,0.35700000000000004,41,14,55,29,7,11,17,19,,,41,93,0.882,8,28,0.28600000000000003,19,25,11,33,44,20,12,2,14,14,109,,0.28600000000000003,,"w",11658
"[411826,659809123]","","SAC","ORL",136,52,97,0.536,23,46,0.5,9,12,0.5,37,11,48,39,4,1,11,16,,,41,90,0.75,14,44,0.318,15,20,9,32,41,24,7,7,13,18,111,,0.318,,"w",11659
"[411826,659809127]","","MIA","OKC",112,31,79,0.392,10,33,0.303,40,40,0.303,28,13,41,18,10,4,20,19,,,44,91,1.0,9,35,0.257,14,21,14,30,44,27,8,3,19,27,111,,0.257,,"w",11660
"[411826,659809129]","","PHI","DET",147,54,89,0.607,11,31,0.355,28,30,0.355,45,10,55,36,7,8,19,29,,,36,89,0.9329999999999999,14,39,0.359,30,36,3,23,26,23,9,5,11,22,116,,0.359,,"w",11661
"[411826,659809133]","","TOR","CHA",132,45,91,0.495,20,44,0.455,22,27,0.455,31,18,49,32,4,4,11,17,,,47,86,0.815,15,35,0.429,11,15,6,28,34,33,6,4,10,19,120,,0.429,,"w",11662
"[411826,659809135]","","UTA","CLE",116,38,87,0.43700000000000006,10,36,0.278,30,37,0.278,39,15,54,21,3,3,16,17,,,42,90,0.8109999999999999,10,37,0.27,20,24,7,30,37,18,7,7,5,25,114,,0.27,,"w",11663
"[411826,659809140]","","GSW","PHX",113,37,96,0.385,18,48,0.375,21,27,0.375,29,16,45,24,13,2,17,26,,,41,90,0.778,14,31,0.452,29,31,19,38,57,26,5,7,22,22,125,,0.452,,"l",11664
"[411826,659809142]","","POR","ORL",106,42,87,0.483,6,35,0.171,16,19,0.171,30,13,43,22,10,7,17,22,,,40,78,0.8420000000000001,9,24,0.375,20,25,6,29,35,19,10,2,16,20,109,,0.375,,"l",11665
"[411826,659809144]","","LAC","DAL",113,39,86,0.45299999999999996,12,31,0.387,23,30,0.387,34,12,46,20,7,4,10,23,,,30,69,0.767,12,38,0.316,29,36,3,29,32,15,5,6,12,17,101,,0.316,,"w",11666
"[411826,659809146]","","DET","MIN",135,48,80,0.6,17,32,0.531,22,28,0.531,31,7,38,30,10,7,17,20,,,43,88,0.7859999999999999,16,33,0.485,16,21,13,23,36,22,7,2,19,22,118,,0.485,,"w",11667
"[411826,659809148]","","WAS","CHI",100,38,82,0.46299999999999997,7,23,0.304,17,21,0.304,40,12,52,21,5,3,18,18,,,41,88,0.81,9,29,0.31,6,9,8,31,39,16,7,6,12,19,97,,0.31,,"w",11668
"[411826,659809150]","","ATL","MIL",105,39,87,0.44799999999999995,11,30,0.36700000000000005,16,18,0.36700000000000005,35,6,41,25,5,3,11,12,,,45,98,0.889,18,48,0.375,6,11,14,43,57,28,6,4,11,15,114,,0.375,,"l",11669
"[411826,659809151]","","BOS","NOP",125,44,91,0.484,15,44,0.341,22,25,0.341,39,11,50,24,7,5,9,16,,,45,87,0.88,11,30,0.36700000000000005,13,17,4,29,33,22,5,4,9,17,114,,0.36700000000000005,,"w",11670
"[411826,659809156]","","NYK","IND",119,38,84,0.452,15,42,0.35700000000000004,28,33,0.35700000000000004,38,12,50,21,9,4,15,16,,,43,90,0.848,12,39,0.308,15,21,8,33,41,27,8,5,13,25,113,,0.308,,"w",11671
"[411826,659809158]","","MEM","SAS",135,52,101,0.515,14,22,0.636,17,25,0.636,40,17,57,19,6,8,14,17,,,50,107,0.68,11,34,0.324,18,23,17,31,48,33,7,11,12,18,129,,0.324,,"w",11672
"[411826,659809160]","","DEN","PHX",126,48,85,0.565,15,34,0.441,15,21,0.441,31,7,38,30,9,4,11,20,,,39,90,0.7140000000000001,9,32,0.281,10,14,15,29,44,28,4,2,20,17,97,,0.281,,"w",11673
"[411826,659809163]","","SAC","HOU",135,45,94,0.479,19,48,0.396,26,31,0.396,36,9,45,28,4,4,9,19,,,44,96,0.8390000000000001,16,41,0.39,11,17,8,40,48,30,7,3,14,23,115,,0.39,,"w",11674
"[411826,659809164]","","PHI","OKC",114,39,88,0.44299999999999995,11,36,0.306,25,27,0.306,30,9,39,30,4,3,17,29,,,44,86,0.9259999999999999,14,33,0.424,31,33,5,34,39,28,7,6,11,22,133,,0.424,,"l",11675
"[411826,659809168]","","BKN","BOS",98,38,84,0.452,13,34,0.382,9,11,0.382,27,4,31,26,8,9,12,19,,,41,86,0.818,12,36,0.33299999999999996,15,17,12,36,48,23,4,6,14,15,109,,0.33299999999999996,,"l",11676
"[411826,659809170]","","MIA","MIL",108,42,95,0.442,9,34,0.265,15,16,0.265,43,18,61,22,8,1,13,8,,,35,87,0.938,22,57,0.386,10,15,8,31,39,20,10,2,11,12,102,,0.386,,"w",11677
"[411826,659809174]","","TOR","CHA",124,43,83,0.518,10,28,0.35700000000000004,28,36,0.35700000000000004,24,8,32,30,15,4,9,23,,,41,77,0.778,13,33,0.39399999999999996,19,27,9,33,42,27,6,5,22,30,114,,0.39399999999999996,,"w",11678
"[411826,659809176]","","LAL","DAL",115,44,112,0.39299999999999996,10,41,0.244,17,27,0.244,42,14,56,24,7,4,10,18,,,48,96,0.63,14,42,0.33299999999999996,9,17,3,51,54,25,4,9,19,26,119,,0.33299999999999996,,"l",11679
"[411826,659809178]","","POR","CLE",113,40,78,0.513,11,33,0.33299999999999996,22,29,0.33299999999999996,31,5,36,17,6,4,17,27,,,44,89,0.759,7,22,0.318,24,31,12,32,44,28,6,1,11,19,119,,0.318,,"l",11680
"[411826,659809180]","","DET","NOP",110,43,90,0.478,7,30,0.233,17,24,0.233,35,7,42,20,7,3,13,23,,,42,86,0.708,11,31,0.355,21,30,8,40,48,29,7,3,17,21,116,,0.355,,"l",11681
"[411826,659809181]","","IND","ATL",111,40,101,0.396,7,30,0.233,24,29,0.233,32,19,51,24,8,9,12,22,,,41,94,0.828,16,33,0.485,15,21,14,36,50,26,6,9,14,22,113,,0.485,,"l",11682
"[411826,659809183]","","WAS","NYK",108,36,93,0.387,13,42,0.31,23,26,0.31,38,12,50,18,3,4,8,23,,,41,92,0.885,8,29,0.276,22,31,14,40,54,15,3,6,7,23,112,,0.276,,"l",11683
"[411826,659809188]","","SAS","GSW",113,40,88,0.455,8,22,0.364,25,34,0.364,31,7,38,26,6,3,15,19,,,55,101,0.735,18,48,0.375,16,20,12,43,55,33,9,6,13,26,144,,0.375,,"l",11684
"[411826,659809190]","","CHI","OKC",110,38,85,0.447,12,38,0.316,22,24,0.316,32,10,42,30,7,5,16,17,,,47,92,0.917,11,33,0.33299999999999996,19,22,12,34,46,22,12,6,11,19,124,,0.33299999999999996,,"l",11685
"[411826,659809193]","","MIN","PHX",121,47,90,0.522,10,28,0.35700000000000004,17,20,0.35700000000000004,33,4,37,24,13,3,15,22,,,41,86,0.85,14,23,0.609,20,24,9,34,43,28,10,3,19,20,116,,0.609,,"w",11686
"[411826,659809195]","","UTA","ORL",112,36,83,0.434,11,35,0.314,29,40,0.314,42,17,59,15,9,11,24,18,,,42,96,0.725,14,36,0.389,10,16,11,29,40,23,13,3,15,25,108,,0.389,,"w",11687
"[411826,659809197]","","LAC","DEN",103,41,87,0.47100000000000003,10,29,0.345,11,14,0.345,32,11,43,20,6,3,12,18,,,41,82,0.7859999999999999,14,33,0.424,19,25,10,33,43,24,7,4,11,11,115,,0.424,,"l",11688
"[411826,659809199]","","SAC","HOU",139,47,86,0.547,20,40,0.5,25,29,0.5,32,14,46,34,10,8,14,19,,,43,91,0.862,12,37,0.324,16,25,12,22,34,23,10,4,15,24,114,,0.324,,"w",11689
"[411826,659809201]","","MIA","MIL",111,45,87,0.517,11,22,0.5,10,12,0.5,38,13,51,17,9,3,11,14,,,34,84,0.833,19,48,0.396,8,12,7,25,32,26,7,2,10,13,95,,0.396,,"w",11690
"[411826,659809203]","","CHA","BOS",106,41,88,0.466,8,27,0.29600000000000004,16,19,0.29600000000000004,36,10,46,21,2,2,11,11,,,47,99,0.8420000000000001,19,53,0.358,9,10,14,32,46,35,8,4,7,15,122,,0.358,,"l",11691
"[411826,659809205]","","IND","MEM",112,38,103,0.369,11,47,0.23399999999999999,25,28,0.23399999999999999,33,16,49,26,5,8,20,20,,,48,87,0.893,12,32,0.375,22,28,7,38,45,32,11,8,16,21,130,,0.375,,"l",11692
"[411826,659809208]","","TOR","ATL",103,36,87,0.414,7,29,0.24100000000000002,24,30,0.24100000000000002,32,11,43,19,9,3,14,19,,,43,84,0.8,11,27,0.40700000000000003,17,18,5,35,40,19,6,4,12,22,114,,0.40700000000000003,,"l",11693
"[411826,659809212]","","MIN","CLE",110,45,80,0.563,9,28,0.321,11,15,0.321,27,4,31,22,10,5,15,21,,,37,76,0.733,8,28,0.28600000000000003,20,23,8,32,40,24,5,2,18,17,102,,0.28600000000000003,,"w",11694
"[411826,659809215]","","UTA","PHI",117,43,90,0.478,12,40,0.3,19,23,0.3,38,10,48,20,5,6,12,24,,,40,89,0.826,17,39,0.436,21,26,9,28,37,23,5,5,8,17,118,,0.436,,"l",11695
"[411826,659809220]","","POR","DAL",136,49,88,0.557,17,41,0.415,21,22,0.415,37,10,47,34,7,4,12,20,,,43,82,0.955,22,46,0.478,11,19,2,23,25,28,4,3,11,18,119,,0.478,,"w",11696
"[411826,659809222]","","DET","NYK",104,37,83,0.446,18,44,0.409,12,15,0.409,29,9,38,23,4,4,12,22,,,40,88,0.8,12,30,0.4,25,31,18,34,52,17,3,6,8,12,117,,0.4,,"l",11697
"[411826,659809225]","","LAC","HOU",121,46,88,0.523,14,32,0.43799999999999994,15,21,0.43799999999999994,33,11,44,21,13,6,17,16,,,38,84,0.7140000000000001,7,31,0.226,17,23,10,29,39,22,8,6,20,17,100,,0.226,,"w",11698
"[411826,659809227]","","CHI","GSW",132,48,95,0.505,15,39,0.385,21,24,0.385,31,7,38,29,12,1,10,18,,,41,83,0.875,21,51,0.41200000000000003,15,22,7,33,40,35,6,4,23,22,118,,0.41200000000000003,,"w",11699
"[411826,659809231]","","BKN","OKC",102,39,91,0.429,12,41,0.293,12,19,0.293,37,14,51,24,4,7,16,21,,,40,90,0.632,12,31,0.387,20,26,11,39,50,21,5,7,9,14,112,,0.387,,"l",11700
"[411826,659809233]","","SAS","SAC",119,48,93,0.516,10,26,0.385,13,20,0.385,29,11,40,27,1,3,10,21,,,49,89,0.65,14,30,0.467,20,25,7,31,38,24,5,2,6,19,132,,0.467,,"l",11701
"[411826,659809242]","","DEN","ORL",119,48,89,0.539,13,39,0.33299999999999996,10,19,0.33299999999999996,29,12,41,32,10,5,16,22,,,41,84,0.526,7,29,0.24100000000000002,27,34,10,29,39,24,7,2,13,17,116,,0.24100000000000002,,"w",11702
"[411826,659809244]","","POR","DAL",140,43,85,0.506,17,44,0.386,37,42,0.386,33,8,41,28,3,6,8,29,,,41,89,0.8809999999999999,14,42,0.33299999999999996,27,33,13,26,39,31,3,2,9,29,123,,0.33299999999999996,,"w",11703
"[411826,659809246]","","LAL","PHI",112,48,87,0.552,6,20,0.3,10,13,0.3,34,4,38,28,4,6,11,19,,,43,85,0.769,12,34,0.353,15,19,5,33,38,29,3,7,10,16,113,,0.353,,"l",11704
"[411826,659809248]","","CHA","BOS",118,41,90,0.456,13,31,0.419,23,30,0.419,25,13,38,26,7,2,5,18,,,43,87,0.767,20,43,0.465,24,25,14,33,47,34,1,4,12,21,130,,0.465,,"l",11705
"[411826,659809252]","","MIL","IND",132,48,91,0.527,23,46,0.5,13,15,0.5,32,9,41,32,9,1,14,14,,,43,84,0.867,19,40,0.475,14,15,4,33,37,29,6,5,16,17,119,,0.475,,"w",11706
"[411826,659809258]","","CLE","NOP",113,39,80,0.488,9,28,0.321,26,33,0.321,30,13,43,22,5,4,15,19,,,38,75,0.7879999999999999,10,27,0.37,17,22,3,25,28,26,9,1,17,23,103,,0.37,,"w",11707
"[411826,659809260]","","NYK","TOR",121,42,99,0.424,9,31,0.29,28,35,0.29,34,20,54,17,3,5,12,28,,,38,96,0.8,13,44,0.295,34,41,14,28,42,27,8,12,6,25,123,,0.295,,"l",11708
"[411826,659809263]","","WAS","GSW",118,42,86,0.488,14,35,0.4,20,23,0.4,30,6,36,31,7,2,14,21,,,45,91,0.87,18,44,0.409,19,21,9,34,43,28,8,1,12,23,127,,0.409,,"l",11709
"[411826,659809265]","","ATL","MIA",121,45,76,0.5920000000000001,13,27,0.48100000000000004,18,22,0.48100000000000004,26,2,28,27,9,5,16,17,,,43,89,0.818,8,31,0.258,19,20,12,29,41,30,10,4,16,22,113,,0.258,,"w",11710
"[411826,659809267]","","MIN","UTA",125,46,101,0.455,18,41,0.439,15,18,0.439,25,16,41,28,9,6,6,20,,,45,84,0.833,13,34,0.382,23,28,14,36,50,25,0,5,18,12,126,,0.382,,"l",11711
"[411826,659809270]","","MEM","PHX",136,52,98,0.531,16,37,0.43200000000000005,16,20,0.43200000000000005,38,13,51,29,8,6,11,19,,,39,89,0.8,10,33,0.303,18,19,9,28,37,33,4,4,15,22,106,,0.303,,"w",11712
"[411826,659809272]","","LAL","HOU",140,49,91,0.5379999999999999,12,33,0.364,30,35,0.364,30,9,39,23,4,5,2,19,,,49,100,0.857,11,30,0.36700000000000005,23,31,17,31,48,28,0,7,8,25,132,,0.36700000000000005,,"w",11713
"[411826,659809274]","","MIL","TOR",130,46,86,0.535,19,39,0.48700000000000004,19,21,0.48700000000000004,36,6,42,24,5,5,12,19,,,46,101,0.905,13,35,0.371,17,27,20,30,50,20,7,5,9,14,122,,0.371,,"w",11714
"[411826,659809277]","","SAS","BKN",106,37,97,0.381,7,34,0.20600000000000002,25,28,0.20600000000000002,41,13,54,23,12,4,16,22,,,37,88,0.893,3,23,0.13,21,24,10,39,49,22,10,8,21,26,98,,0.13,,"w",11715
"[411826,659809278]","","DEN","POR",122,44,88,0.5,11,32,0.344,23,28,0.344,31,11,42,32,8,6,12,15,,,38,83,0.821,13,40,0.325,24,25,5,30,35,21,3,4,13,24,113,,0.325,,"w",11716
"[411826,659809281]","","LAC","PHI",110,41,82,0.5,12,34,0.353,16,20,0.353,25,8,33,20,4,5,19,23,,,39,73,0.8,13,31,0.419,29,34,8,25,33,25,12,4,15,17,120,,0.419,,"l",11717
"[411826,659809283]","","NYK","WAS",105,40,96,0.41700000000000004,7,26,0.26899999999999996,18,27,0.26899999999999996,29,20,49,14,9,4,9,20,,,42,95,0.667,16,42,0.381,16,19,18,34,52,28,5,9,14,23,116,,0.381,,"l",11718
"[411826,659809285]","","DAL","ATL",122,44,84,0.524,16,42,0.381,18,24,0.381,21,10,31,26,5,3,16,19,,,49,86,0.75,13,26,0.5,19,20,7,28,35,28,7,4,12,23,130,,0.5,,"l",11719
"[411826,659809287]","","HOU","CHA",117,46,91,0.505,10,32,0.313,15,20,0.313,35,12,47,21,4,5,20,22,,,48,96,0.75,9,36,0.25,17,25,11,26,37,27,14,10,10,20,122,,0.25,,"l",11720
"[411826,659809290]","","MEM","CLE",115,44,97,0.45399999999999996,11,34,0.324,16,22,0.324,27,15,42,22,10,7,8,19,,,42,82,0.727,16,35,0.457,14,21,11,36,47,29,4,7,19,17,114,,0.457,,"w",11721
"[411826,659809292]","","NOP","MIA",98,37,80,0.46299999999999997,13,30,0.433,11,18,0.433,29,9,38,27,5,3,18,17,,,50,94,0.611,12,35,0.34299999999999997,12,16,10,33,43,37,11,2,11,17,124,,0.34299999999999997,,"l",11722
"[411826,659809295]","","OKC","IND",126,47,93,0.505,16,38,0.42100000000000004,16,21,0.42100000000000004,29,13,42,41,12,7,19,25,,,39,94,0.762,12,33,0.364,16,24,20,28,48,23,9,10,24,19,106,,0.364,,"w",11723
"[411826,659809297]","","UTA","LAC",126,45,87,0.517,19,32,0.594,17,22,0.594,35,9,44,26,4,7,8,19,,,37,92,0.773,15,34,0.441,14,21,16,34,50,23,1,6,13,20,103,,0.441,,"w",11724
"[411826,659809300]","","DEN","MIN",122,45,85,0.529,8,21,0.381,24,32,0.381,26,8,34,27,10,2,16,19,,,42,81,0.75,12,32,0.375,22,28,12,24,36,26,6,10,19,27,118,,0.375,,"w",11725
"[411826,659809302]","","LAL","SAC",111,43,89,0.483,11,34,0.324,14,18,0.324,30,6,36,26,9,3,7,20,,,43,87,0.778,9,30,0.3,21,27,14,33,47,23,3,5,11,14,116,,0.3,,"l",11726
"[411826,659809304]","","DET","CHI",108,39,97,0.402,8,34,0.235,22,27,0.235,32,17,49,25,7,3,17,15,,,50,92,0.815,7,23,0.304,19,21,11,37,48,23,11,8,14,17,126,,0.304,,"l",11727
"[411826,659809306]","","BOS","GSW",121,43,108,0.39799999999999996,13,41,0.317,22,30,0.317,45,18,63,21,10,5,17,19,,,40,100,0.733,18,52,0.34600000000000003,20,23,8,39,47,28,10,7,16,26,118,,0.34600000000000003,,"w",11728
"[411826,659809309]","","MIN","TOR",128,45,89,0.506,17,40,0.425,21,23,0.425,29,8,37,31,12,5,15,20,,,46,87,0.9129999999999999,14,28,0.5,20,27,8,30,38,26,8,6,16,19,126,,0.5,,"w",11729
"[411826,659809313]","","PHX","BKN",117,39,85,0.45899999999999996,11,28,0.39299999999999996,28,41,0.39299999999999996,37,12,49,30,4,3,16,22,,,43,82,0.6829999999999999,11,26,0.423,15,25,2,32,34,27,10,6,13,33,112,,0.423,,"w",11730
"[411826,659809316]","","POR","PHI",95,32,85,0.376,9,37,0.243,22,29,0.243,31,13,44,19,4,3,16,15,,,41,81,0.759,8,26,0.308,15,19,5,38,43,24,8,8,15,23,105,,0.308,,"l",11731
"[411826,659809321]","","ORL","NOP",123,39,75,0.52,15,30,0.5,30,34,0.5,37,5,42,28,2,5,15,18,,,41,91,0.882,10,35,0.28600000000000003,18,24,11,28,39,29,9,5,11,21,110,,0.28600000000000003,,"w",11732
"[411826,659809323]","","ATL","NYK",139,56,100,0.56,13,34,0.382,14,16,0.382,25,14,39,27,6,4,7,16,,,49,83,0.875,13,30,0.433,13,17,9,25,34,27,5,3,12,15,124,,0.433,,"w",11733
"[411826,659809324]","","CLE","GSW",114,42,84,0.5,14,33,0.424,16,19,0.424,25,10,35,24,7,8,15,15,,,42,86,0.8420000000000001,23,43,0.535,13,19,14,31,45,25,9,4,18,19,120,,0.535,,"l",11734
"[411826,659809327]","","DAL","MIA",115,37,80,0.46299999999999997,18,38,0.474,23,28,0.474,27,10,37,21,7,1,10,22,,,33,69,0.821,4,20,0.2,20,27,5,34,39,15,3,1,16,22,90,,0.2,,"w",11735
"[411826,659809329]","","SAS","LAC",126,51,89,0.573,14,26,0.5379999999999999,10,14,0.5379999999999999,22,12,34,34,3,1,7,15,,,51,81,0.7140000000000001,15,28,0.536,14,20,11,21,32,31,4,2,9,13,131,,0.536,,"l",11736
"[411826,659809334]","","DEN","IND",134,51,83,0.614,14,28,0.5,18,26,0.5,26,12,38,38,16,4,18,28,,,37,84,0.6920000000000001,8,32,0.25,29,37,16,23,39,23,7,2,21,18,111,,0.25,,"w",11737
"[411826,659809336]","","UTA","BKN",106,37,88,0.42,16,39,0.41,16,23,0.41,33,13,46,24,6,1,11,18,,,43,80,0.696,18,41,0.439,13,20,6,36,42,26,7,6,11,18,117,,0.439,,"l",11738
"[411826,659809338]","","LAL","MEM",122,38,93,0.409,13,41,0.317,33,41,0.317,37,10,47,24,7,7,10,26,,,43,102,0.805,9,29,0.31,26,40,24,39,63,24,6,7,14,31,121,,0.31,,"w",11739
"[411826,659809339]","","SAC","OKC",118,41,87,0.47100000000000003,12,38,0.316,24,28,0.316,40,13,53,25,1,2,15,17,,,45,93,0.857,16,40,0.4,7,11,8,28,36,21,4,1,9,20,113,,0.4,,"w",11740
"[411826,659809342]","","TOR","BOS",104,46,86,0.535,7,19,0.368,5,7,0.368,35,6,41,24,7,9,14,13,,,38,85,0.7140000000000001,16,35,0.457,14,15,11,30,41,25,9,8,15,17,106,,0.457,,"l",11741
"[411826,659809344]","","WAS","ORL",138,51,95,0.537,18,34,0.529,18,25,0.529,37,9,46,34,6,5,8,18,,,42,90,0.72,14,34,0.41200000000000003,20,24,9,32,41,24,3,10,11,19,118,,0.41200000000000003,,"w",11742
"[411826,659809346]","","ATL","CHA",118,45,83,0.542,11,25,0.44,17,20,0.44,34,6,40,24,5,4,18,20,,,45,89,0.85,13,34,0.382,19,22,6,30,36,28,11,2,12,18,122,,0.382,,"l",11743
"[411826,659809348]","","CLE","MIL",114,48,86,0.5579999999999999,7,22,0.318,11,17,0.318,32,9,41,33,9,3,9,13,,,39,86,0.647,14,39,0.359,10,11,7,29,36,24,3,6,16,17,102,,0.359,,"w",11744
"[411826,659809352]","","MIN","HOU",113,38,83,0.45799999999999996,17,41,0.415,20,24,0.415,27,3,30,20,12,9,12,26,,,38,79,0.833,9,24,0.375,19,33,15,41,56,24,4,6,23,19,104,,0.375,,"w",11745
"[411826,659809353]","","PHX","IND",112,38,91,0.418,12,31,0.387,24,35,0.387,41,14,55,27,9,8,15,20,,,36,96,0.6859999999999999,13,37,0.35100000000000003,22,26,11,37,48,22,10,4,15,29,107,,0.35100000000000003,,"w",11746
"[411826,659809357]","","SAC","PHI",127,46,84,0.5479999999999999,13,33,0.39399999999999996,22,29,0.39399999999999996,25,4,29,28,6,5,9,20,,,49,93,0.759,12,28,0.429,19,23,16,30,46,27,4,3,15,26,129,,0.429,,"l",11747
"[411826,659809361]","","MIA","NOP",100,35,80,0.43799999999999994,8,34,0.235,22,27,0.235,30,12,42,17,16,1,22,14,,,37,78,0.815,8,30,0.267,14,18,8,33,41,24,17,4,25,22,96,,0.267,,"w",11748
"[411826,659809363]","","TOR","NYK",125,41,90,0.456,15,34,0.441,28,35,0.441,28,17,45,21,12,4,8,20,,,40,82,0.8,18,41,0.439,18,26,14,33,47,30,4,4,17,24,116,,0.439,,"w",11749
"[411826,659809365]","","DAL","LAC",98,35,80,0.43799999999999994,13,35,0.371,15,26,0.371,26,12,38,15,3,3,10,21,,,35,77,0.5770000000000001,12,28,0.429,30,31,9,37,46,20,6,3,11,23,112,,0.429,,"l",11750
"[411826,659809368]","","DEN","OKC",99,36,82,0.439,10,28,0.35700000000000004,17,33,0.35700000000000004,32,10,42,22,7,5,9,16,,,40,89,0.515,7,26,0.26899999999999996,14,16,14,36,50,21,4,5,8,24,101,,0.26899999999999996,,"l",11751
"[411826,659809371]","","PHX","MEM",112,39,88,0.44299999999999995,13,35,0.371,21,25,0.371,34,6,40,25,10,5,17,26,,,40,92,0.84,11,32,0.344,19,27,15,37,52,28,8,4,20,22,110,,0.344,,"w",11752
"[411826,659809373]","","GSW","BKN",116,41,90,0.456,13,32,0.406,21,27,0.406,32,10,42,28,10,2,12,24,,,43,79,0.778,14,27,0.519,20,31,9,33,42,30,4,7,16,22,120,,0.519,,"l",11753
"[411826,659809377]","","POR","LAL",112,37,86,0.43,17,46,0.37,21,25,0.37,27,11,38,24,5,7,12,24,,,45,86,0.84,10,30,0.33299999999999996,21,27,10,41,51,23,5,5,13,19,121,,0.33299999999999996,,"l",11754
"[411826,659809384]","","DET","MIL",130,43,87,0.494,13,32,0.406,31,40,0.406,30,11,41,26,10,3,20,21,,,55,98,0.775,23,52,0.442,17,24,13,37,50,38,11,6,19,27,150,,0.442,,"l",11755
"[411826,659809386]","","ORL","BOS",113,43,84,0.512,11,27,0.40700000000000003,16,24,0.40700000000000003,32,8,40,22,10,3,11,12,,,36,83,0.667,18,46,0.391,8,11,8,29,37,24,5,4,18,23,98,,0.391,,"w",11756
"[411826,659809390]","","CHI","ATL",111,44,95,0.46299999999999997,11,34,0.324,12,18,0.324,32,15,47,28,13,3,11,20,,,39,85,0.667,10,33,0.303,12,19,9,34,43,24,6,4,19,14,100,,0.303,,"w",11757
"[411826,659809393]","","HOU","MIN",119,44,88,0.5,11,30,0.36700000000000005,20,30,0.36700000000000005,35,12,47,24,11,5,23,15,,,41,91,0.667,16,42,0.381,16,22,12,29,41,19,8,7,19,22,114,,0.381,,"w",11758
"[411826,659809397]","","UTA","CHA",120,41,86,0.47700000000000004,16,40,0.4,22,26,0.4,37,9,46,25,8,4,16,26,,,38,85,0.846,2,16,0.125,24,34,11,31,42,22,8,7,15,23,102,,0.125,,"w",11759
